GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S18,HD02_S18,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25,HD01_S26,HD02_S26,HD01_S27,HD02_S27,HD01_S28,HD02_S28,HD01_S29,HD02_S29,HD01_S30,HD02_S30,HD01_S31,HD02_S31,HD01_S32,HD02_S32,HD01_S33,HD02_S33,HD01_S34,HD02_S34,HD01_S35,HD02_S35,HD01_S36,HD02_S36,HD01_S37,HD02_S37,HD01_S38,HD02_S38,HD01_S39,HD02_S39,HD01_S40,HD02_S40,HD01_S41,HD02_S41,HD01_S42,HD02_S42
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",3920,100.0,3811,97.2,345,8.8,3414,87.1,9,0.2,3,0.1,0,0.0,0,0.0,6,0.2,12,0.3,3,0.1,28,0.7,109,2.8,14,0.4,86,2.2,0,0.0,9,0.2,3920,100.0,106,2.7,20,0.5,49,1.3,10,0.3,27,0.7,3814,97.3,3920,100.0,3811,97.2,94,2.4,3717,94.8,109,2.8,12,0.3,97,2.5
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2571,100.0,2457,95.6,795,30.9,1585,61.6,12,0.5,9,0.4,0,0.0,0,0.0,3,0.1,41,1.6,0,0.0,24,0.9,114,4.4,14,0.5,81,3.2,4,0.2,15,0.6,2571,100.0,110,4.3,16,0.6,45,1.8,5,0.2,44,1.7,2461,95.7,2571,100.0,2457,95.6,94,3.7,2363,91.9,114,4.4,16,0.6,98,3.8
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2742,100.0,2621,95.6,1330,48.5,1194,43.5,7,0.3,5,0.2,0,0.0,0,0.0,2,0.1,53,1.9,0,0.0,37,1.3,121,4.4,9,0.3,78,2.8,1,0.0,33,1.2,2742,100.0,103,3.8,15,0.5,49,1.8,6,0.2,33,1.2,2639,96.2,2742,100.0,2621,95.6,86,3.1,2535,92.5,121,4.4,17,0.6,104,3.8
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3463,100.0,3360,97.0,2041,58.9,1119,32.3,9,0.3,6,0.2,0,0.0,0,0.0,3,0.1,161,4.6,0,0.0,30,0.9,103,3.0,10,0.3,74,2.1,0,0.0,19,0.5,3463,100.0,158,4.6,21,0.6,44,1.3,18,0.5,75,2.2,3305,95.4,3463,100.0,3360,97.0,143,4.1,3217,92.9,103,3.0,15,0.4,88,2.5
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1681,100.0,1641,97.6,58,3.5,1558,92.7,5,0.3,2,0.1,0,0.0,0,0.0,3,0.2,15,0.9,0,0.0,5,0.3,40,2.4,3,0.2,35,2.1,0,0.0,2,0.1,1681,100.0,33,2.0,1,0.1,18,1.1,1,0.1,13,0.8,1648,98.0,1681,100.0,1641,97.6,29,1.7,1612,95.9,40,2.4,4,0.2,36,2.1
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4755,100.0,4663,98.1,73,1.5,4525,95.2,11,0.2,4,0.1,0,0.0,0,0.0,7,0.1,8,0.2,5,0.1,41,0.9,92,1.9,4,0.1,72,1.5,2,0.0,14,0.3,4755,100.0,103,2.2,12,0.3,55,1.2,13,0.3,23,0.5,4652,97.8,4755,100.0,4663,98.1,89,1.9,4574,96.2,92,1.9,14,0.3,78,1.6
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2788,100.0,2732,98.0,51,1.8,2650,95.1,10,0.4,3,0.1,0,0.0,0,0.0,7,0.3,8,0.3,0,0.0,13,0.5,56,2.0,8,0.3,40,1.4,0,0.0,8,0.3,2788,100.0,53,1.9,13,0.5,25,0.9,6,0.2,9,0.3,2735,98.1,2788,100.0,2732,98.0,40,1.4,2692,96.6,56,2.0,13,0.5,43,1.5
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",2995,100.0,2932,97.9,52,1.7,2859,95.5,3,0.1,1,0.0,0,0.0,0,0.0,2,0.1,4,0.1,1,0.0,13,0.4,63,2.1,7,0.2,46,1.5,0,0.0,10,0.3,2995,100.0,39,1.3,1,0.0,18,0.6,8,0.3,12,0.4,2956,98.7,2995,100.0,2932,97.9,36,1.2,2896,96.7,63,2.1,3,0.1,60,2.0
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4065,100.0,3961,97.4,47,1.2,3867,95.1,19,0.5,1,0.0,0,0.0,0,0.0,18,0.4,8,0.2,0,0.0,20,0.5,104,2.6,13,0.3,66,1.6,3,0.1,22,0.5,4065,100.0,79,1.9,5,0.1,46,1.1,5,0.1,23,0.6,3986,98.1,4065,100.0,3961,97.4,61,1.5,3900,95.9,104,2.6,18,0.4,86,2.1
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",3840,100.0,3763,98.0,64,1.7,3670,95.6,12,0.3,2,0.1,0,0.0,0,0.0,10,0.3,8,0.2,1,0.0,8,0.2,77,2.0,9,0.2,60,1.6,0,0.0,8,0.2,3840,100.0,61,1.6,11,0.3,30,0.8,3,0.1,17,0.4,3779,98.4,3840,100.0,3763,98.0,49,1.3,3714,96.7,77,2.0,12,0.3,65,1.7
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",5480,100.0,5350,97.6,75,1.4,5206,95.0,10,0.2,2,0.0,0,0.0,0,0.0,8,0.1,24,0.4,0,0.0,35,0.6,130,2.4,13,0.2,107,2.0,2,0.0,8,0.1,5480,100.0,109,2.0,11,0.2,71,1.3,4,0.1,23,0.4,5371,98.0,5480,100.0,5350,97.6,99,1.8,5251,95.8,130,2.4,10,0.2,120,2.2
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5241,100.0,5131,97.9,55,1.0,5034,96.1,20,0.4,11,0.2,0,0.0,0,0.0,9,0.2,11,0.2,2,0.0,9,0.2,110,2.1,9,0.2,88,1.7,1,0.0,12,0.2,5241,100.0,62,1.2,8,0.2,26,0.5,6,0.1,22,0.4,5179,98.8,5241,100.0,5131,97.9,45,0.9,5086,97.0,110,2.1,17,0.3,93,1.8
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4340,100.0,4261,98.2,49,1.1,4172,96.1,21,0.5,7,0.2,0,0.0,0,0.0,14,0.3,3,0.1,0,0.0,16,0.4,79,1.8,5,0.1,62,1.4,2,0.0,10,0.2,4340,100.0,88,2.0,14,0.3,53,1.2,4,0.1,17,0.4,4252,98.0,4340,100.0,4261,98.2,79,1.8,4182,96.4,79,1.8,9,0.2,70,1.6
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6667,100.0,6573,98.6,49,0.7,6466,97.0,18,0.3,6,0.1,0,0.0,0,0.0,12,0.2,9,0.1,0,0.0,31,0.5,94,1.4,14,0.2,64,1.0,1,0.0,15,0.2,6667,100.0,108,1.6,12,0.2,48,0.7,1,0.0,47,0.7,6559,98.4,6667,100.0,6573,98.6,101,1.5,6472,97.1,94,1.4,7,0.1,87,1.3
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",6565,100.0,6441,98.1,61,0.9,6292,95.8,20,0.3,6,0.1,0,0.0,0,0.0,14,0.2,24,0.4,0,0.0,44,0.7,124,1.9,18,0.3,88,1.3,1,0.0,17,0.3,6565,100.0,160,2.4,7,0.1,103,1.6,8,0.1,42,0.6,6405,97.6,6565,100.0,6441,98.1,138,2.1,6303,96.0,124,1.9,22,0.3,102,1.6
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",4647,100.0,4520,97.3,278,6.0,4066,87.5,15,0.3,6,0.1,0,0.0,0,0.0,9,0.2,102,2.2,2,0.0,57,1.2,127,2.7,6,0.1,97,2.1,2,0.0,22,0.5,4647,100.0,149,3.2,16,0.3,92,2.0,14,0.3,27,0.6,4498,96.8,4647,100.0,4520,97.3,134,2.9,4386,94.4,127,2.7,15,0.3,112,2.4
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2199,100.0,2121,96.5,463,21.1,1481,67.3,10,0.5,6,0.3,0,0.0,0,0.0,4,0.2,60,2.7,2,0.1,105,4.8,78,3.5,7,0.3,59,2.7,4,0.2,8,0.4,2199,100.0,173,7.9,18,0.8,98,4.5,12,0.5,45,2.0,2026,92.1,2199,100.0,2121,96.5,154,7.0,1967,89.4,78,3.5,19,0.9,59,2.7
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2326,100.0,2270,97.6,294,12.6,1779,76.5,15,0.6,6,0.3,0,0.0,0,0.0,9,0.4,131,5.6,0,0.0,51,2.2,56,2.4,9,0.4,35,1.5,2,0.1,10,0.4,2326,100.0,117,5.0,15,0.6,80,3.4,4,0.2,18,0.8,2209,95.0,2326,100.0,2270,97.6,102,4.4,2168,93.2,56,2.4,15,0.6,41,1.8
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2453,100.0,2394,97.6,266,10.8,1497,61.0,9,0.4,3,0.1,0,0.0,0,0.0,6,0.2,515,21.0,0,0.0,107,4.4,59,2.4,15,0.6,28,1.1,1,0.0,15,0.6,2453,100.0,201,8.2,12,0.5,133,5.4,7,0.3,49,2.0,2252,91.8,2453,100.0,2394,97.6,187,7.6,2207,90.0,59,2.4,14,0.6,45,1.8
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4278,100.0,4173,97.5,374,8.7,3372,78.8,17,0.4,4,0.1,0,0.0,0,0.0,13,0.3,286,6.7,3,0.1,121,2.8,105,2.5,17,0.4,79,1.8,2,0.0,7,0.2,4278,100.0,276,6.5,6,0.1,192,4.5,14,0.3,64,1.5,4002,93.5,4278,100.0,4173,97.5,248,5.8,3925,91.7,105,2.5,28,0.7,77,1.8
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",6069,100.0,5893,97.1,701,11.6,3126,51.5,9,0.1,1,0.0,0,0.0,0,0.0,8,0.1,1404,23.1,2,0.0,651,10.7,176,2.9,66,1.1,88,1.4,7,0.1,15,0.2,6069,100.0,1084,17.9,84,1.4,699,11.5,10,0.2,291,4.8,4985,82.1,6069,100.0,5893,97.1,1007,16.6,4886,80.5,176,2.9,77,1.3,99,1.6
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",3457,100.0,3331,96.4,424,12.3,1689,48.9,7,0.2,4,0.1,0,0.0,0,0.0,3,0.1,964,27.9,6,0.2,241,7.0,126,3.6,35,1.0,78,2.3,1,0.0,12,0.3,3457,100.0,539,15.6,61,1.8,290,8.4,4,0.1,184,5.3,2918,84.4,3457,100.0,3331,96.4,489,14.1,2842,82.2,126,3.6,50,1.4,76,2.2
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",6800,100.0,6581,96.8,857,12.6,4047,59.5,33,0.5,12,0.2,0,0.0,0,0.0,21,0.3,1052,15.5,9,0.1,583,8.6,219,3.2,66,1.0,109,1.6,4,0.1,40,0.6,6800,100.0,1172,17.2,94,1.4,747,11.0,22,0.3,309,4.5,5628,82.8,6800,100.0,6581,96.8,1083,15.9,5498,80.9,219,3.2,89,1.3,130,1.9
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4489,100.0,4379,97.5,529,11.8,3022,67.3,24,0.5,5,0.1,0,0.0,0,0.0,19,0.4,545,12.1,0,0.0,259,5.8,110,2.5,39,0.9,62,1.4,1,0.0,8,0.2,4489,100.0,533,11.9,29,0.6,339,7.6,16,0.4,149,3.3,3956,88.1,4489,100.0,4379,97.5,496,11.0,3883,86.5,110,2.5,37,0.8,73,1.6
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3600,100.0,3490,96.9,136,3.8,3243,90.1,20,0.6,8,0.2,0,0.0,0,0.0,12,0.3,58,1.6,1,0.0,32,0.9,110,3.1,16,0.4,64,1.8,2,0.1,28,0.8,3600,100.0,121,3.4,7,0.2,61,1.7,15,0.4,38,1.1,3479,96.6,3600,100.0,3490,96.9,109,3.0,3381,93.9,110,3.1,12,0.3,98,2.7
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",4788,100.0,4708,98.3,47,1.0,4424,92.4,15,0.3,6,0.1,0,0.0,0,0.0,9,0.2,187,3.9,0,0.0,35,0.7,80,1.7,15,0.3,51,1.1,0,0.0,14,0.3,4788,100.0,104,2.2,5,0.1,49,1.0,10,0.2,40,0.8,4684,97.8,4788,100.0,4708,98.3,94,2.0,4614,96.4,80,1.7,10,0.2,70,1.5
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4481,100.0,4395,98.1,44,1.0,4258,95.0,19,0.4,3,0.1,0,0.0,0,0.0,16,0.4,44,1.0,1,0.0,29,0.6,86,1.9,20,0.4,52,1.2,1,0.0,13,0.3,4481,100.0,141,3.1,22,0.5,66,1.5,11,0.2,42,0.9,4340,96.9,4481,100.0,4395,98.1,126,2.8,4269,95.3,86,1.9,15,0.3,71,1.6
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",3827,100.0,3738,97.7,45,1.2,3637,95.0,14,0.4,5,0.1,0,0.0,0,0.0,9,0.2,10,0.3,2,0.1,30,0.8,89,2.3,20,0.5,63,1.6,0,0.0,6,0.2,3827,100.0,84,2.2,12,0.3,48,1.3,2,0.1,22,0.6,3743,97.8,3827,100.0,3738,97.7,72,1.9,3666,95.8,89,2.3,12,0.3,77,2.0
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",3873,100.0,3766,97.2,1712,44.2,1949,50.3,5,0.1,1,0.0,0,0.0,0,0.0,4,0.1,55,1.4,1,0.0,44,1.1,107,2.8,15,0.4,82,2.1,1,0.0,9,0.2,3873,100.0,161,4.2,28,0.7,71,1.8,6,0.2,56,1.4,3712,95.8,3873,100.0,3766,97.2,145,3.7,3621,93.5,107,2.8,16,0.4,91,2.3
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4272,100.0,4192,98.1,38,0.9,4063,95.1,17,0.4,8,0.2,1,0.0,0,0.0,8,0.2,27,0.6,1,0.0,46,1.1,80,1.9,22,0.5,56,1.3,0,0.0,2,0.0,4272,100.0,127,3.0,14,0.3,65,1.5,3,0.1,45,1.1,4145,97.0,4272,100.0,4192,98.1,106,2.5,4086,95.6,80,1.9,21,0.5,59,1.4
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3589,100.0,3492,97.3,130,3.6,3231,90.0,13,0.4,8,0.2,0,0.0,0,0.0,5,0.1,62,1.7,1,0.0,55,1.5,97,2.7,14,0.4,59,1.6,2,0.1,22,0.6,3589,100.0,140,3.9,19,0.5,46,1.3,8,0.2,67,1.9,3449,96.1,3589,100.0,3492,97.3,129,3.6,3363,93.7,97,2.7,11,0.3,86,2.4
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",4899,100.0,4754,97.0,210,4.3,4115,84.0,19,0.4,9,0.2,0,0.0,0,0.0,10,0.2,305,6.2,1,0.0,104,2.1,145,3.0,51,1.0,80,1.6,0,0.0,14,0.3,4899,100.0,278,5.7,7,0.1,185,3.8,8,0.2,78,1.6,4621,94.3,4899,100.0,4754,97.0,229,4.7,4525,92.4,145,3.0,49,1.0,96,2.0
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6173,100.0,6040,97.8,166,2.7,5159,83.6,16,0.3,4,0.1,2,0.0,0,0.0,10,0.2,490,7.9,3,0.0,206,3.3,133,2.2,22,0.4,89,1.4,3,0.0,19,0.3,6173,100.0,345,5.6,35,0.6,197,3.2,13,0.2,100,1.6,5828,94.4,6173,100.0,6040,97.8,314,5.1,5726,92.8,133,2.2,31,0.5,102,1.7
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4085,100.0,3942,96.5,295,7.2,3104,76.0,36,0.9,3,0.1,0,0.0,0,0.0,33,0.8,61,1.5,0,0.0,446,10.9,143,3.5,62,1.5,58,1.4,6,0.1,17,0.4,4085,100.0,859,21.0,30,0.7,569,13.9,7,0.2,253,6.2,3226,79.0,4085,100.0,3942,96.5,770,18.8,3172,77.6,143,3.5,89,2.2,54,1.3
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2375,100.0,2275,95.8,314,13.2,1124,47.3,7,0.3,1,0.0,0,0.0,0,0.0,6,0.3,319,13.4,1,0.0,510,21.5,100,4.2,41,1.7,43,1.8,8,0.3,8,0.3,2375,100.0,884,37.2,69,2.9,590,24.8,2,0.1,223,9.4,1491,62.8,2375,100.0,2275,95.8,832,35.0,1443,60.8,100,4.2,52,2.2,48,2.0
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",7124,100.0,6892,96.7,976,13.7,3782,53.1,41,0.6,18,0.3,0,0.0,0,0.0,23,0.3,728,10.2,6,0.1,1359,19.1,232,3.3,103,1.4,101,1.4,18,0.3,10,0.1,7124,100.0,2419,34.0,169,2.4,1520,21.3,45,0.6,685,9.6,4705,66.0,7124,100.0,6892,96.7,2269,31.9,4623,64.9,232,3.3,150,2.1,82,1.2
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2507,100.0,2360,94.1,621,24.8,748,29.8,38,1.5,4,0.2,0,0.0,0,0.0,34,1.4,31,1.2,2,0.1,920,36.7,147,5.9,93,3.7,31,1.2,10,0.4,13,0.5,2507,100.0,1698,67.7,117,4.7,1138,45.4,42,1.7,401,16.0,809,32.3,2507,100.0,2360,94.1,1578,62.9,782,31.2,147,5.9,120,4.8,27,1.1
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4245,100.0,4045,95.3,1098,25.9,1019,24.0,40,0.9,8,0.2,0,0.0,0,0.0,32,0.8,455,10.7,0,0.0,1433,33.8,200,4.7,124,2.9,63,1.5,7,0.2,6,0.1,4245,100.0,2441,57.5,108,2.5,1589,37.4,24,0.6,720,17.0,1804,42.5,4245,100.0,4045,95.3,2302,54.2,1743,41.1,200,4.7,139,3.3,61,1.4
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",3857,100.0,3679,95.4,1070,27.7,1074,27.8,26,0.7,0,0.0,0,0.0,0,0.0,26,0.7,278,7.2,3,0.1,1228,31.8,178,4.6,110,2.9,50,1.3,3,0.1,15,0.4,3857,100.0,2247,58.3,97,2.5,1659,43.0,25,0.6,466,12.1,1610,41.7,3857,100.0,3679,95.4,2107,54.6,1572,40.8,178,4.6,140,3.6,38,1.0
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",6315,100.0,6022,95.4,1413,22.4,1943,30.8,45,0.7,11,0.2,0,0.0,0,0.0,34,0.5,579,9.2,21,0.3,2021,32.0,293,4.6,171,2.7,108,1.7,9,0.1,5,0.1,6315,100.0,3330,52.7,163,2.6,2075,32.9,15,0.2,1077,17.1,2985,47.3,6315,100.0,6022,95.4,3120,49.4,2902,46.0,293,4.6,210,3.3,83,1.3
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",6160,100.0,5908,95.9,971,15.8,2802,45.5,26,0.4,11,0.2,0,0.0,0,0.0,15,0.2,1080,17.5,6,0.1,1023,16.6,252,4.1,143,2.3,92,1.5,10,0.2,7,0.1,6160,100.0,1785,29.0,208,3.4,939,15.2,5,0.1,633,10.3,4375,71.0,6160,100.0,5908,95.9,1629,26.4,4279,69.5,252,4.1,156,2.5,96,1.6
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",4685,100.0,4493,95.9,898,19.2,1849,39.5,23,0.5,4,0.1,0,0.0,0,0.0,19,0.4,1212,25.9,7,0.1,504,10.8,192,4.1,95,2.0,81,1.7,6,0.1,10,0.2,4685,100.0,1077,23.0,54,1.2,588,12.6,16,0.3,419,8.9,3608,77.0,4685,100.0,4493,95.9,994,21.2,3499,74.7,192,4.1,83,1.8,109,2.3
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",4080,100.0,3887,95.3,1150,28.2,1569,38.5,37,0.9,6,0.1,0,0.0,0,0.0,31,0.8,333,8.2,7,0.2,791,19.4,193,4.7,72,1.8,85,2.1,11,0.3,25,0.6,4080,100.0,1507,36.9,27,0.7,1026,25.1,18,0.4,436,10.7,2573,63.1,4080,100.0,3887,95.3,1392,34.1,2495,61.2,193,4.7,115,2.8,78,1.9
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",2891,100.0,2743,94.9,1028,35.6,1243,43.0,44,1.5,1,0.0,0,0.0,0,0.0,43,1.5,52,1.8,0,0.0,376,13.0,148,5.1,52,1.8,80,2.8,2,0.1,14,0.5,2891,100.0,843,29.2,30,1.0,637,22.0,1,0.0,175,6.1,2048,70.8,2891,100.0,2743,94.9,759,26.3,1984,68.6,148,5.1,84,2.9,64,2.2
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",3141,100.0,3000,95.5,917,29.2,1456,46.4,13,0.4,2,0.1,0,0.0,0,0.0,11,0.4,38,1.2,0,0.0,576,18.3,141,4.5,78,2.5,52,1.7,3,0.1,8,0.3,3141,100.0,1005,32.0,17,0.5,765,24.4,19,0.6,204,6.5,2136,68.0,3141,100.0,3000,95.5,909,28.9,2091,66.6,141,4.5,96,3.1,45,1.4
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",4715,100.0,4485,95.1,2027,43.0,1754,37.2,18,0.4,3,0.1,0,0.0,0,0.0,15,0.3,127,2.7,6,0.1,553,11.7,230,4.9,55,1.2,155,3.3,9,0.2,11,0.2,4715,100.0,1124,23.8,66,1.4,834,17.7,16,0.3,208,4.4,3591,76.2,4715,100.0,4485,95.1,991,21.0,3494,74.1,230,4.9,133,2.8,97,2.1
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4700,100.0,4508,95.9,1230,26.2,2483,52.8,32,0.7,9,0.2,0,0.0,0,0.0,23,0.5,71,1.5,1,0.0,691,14.7,192,4.1,69,1.5,102,2.2,10,0.2,11,0.2,4700,100.0,1332,28.3,39,0.8,1010,21.5,24,0.5,259,5.5,3368,71.7,4700,100.0,4508,95.9,1228,26.1,3280,69.8,192,4.1,104,2.2,88,1.9
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7478,100.0,7158,95.7,1518,20.3,4613,61.7,24,0.3,5,0.1,0,0.0,0,0.0,19,0.3,147,2.0,4,0.1,852,11.4,320,4.3,117,1.6,163,2.2,12,0.2,28,0.4,7478,100.0,1485,19.9,47,0.6,1148,15.4,18,0.2,272,3.6,5993,80.1,7478,100.0,7158,95.7,1350,18.1,5808,77.7,320,4.3,135,1.8,185,2.5
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5869,100.0,5597,95.4,1743,29.7,3187,54.3,48,0.8,5,0.1,1,0.0,0,0.0,42,0.7,98,1.7,2,0.0,519,8.8,272,4.6,64,1.1,173,2.9,5,0.1,30,0.5,5869,100.0,1188,20.2,43,0.7,857,14.6,19,0.3,269,4.6,4681,79.8,5869,100.0,5597,95.4,1071,18.2,4526,77.1,272,4.6,117,2.0,155,2.6
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",7345,100.0,6915,94.1,2161,29.4,3712,50.5,41,0.6,12,0.2,0,0.0,0,0.0,29,0.4,173,2.4,16,0.2,812,11.1,430,5.9,201,2.7,194,2.6,9,0.1,26,0.4,7345,100.0,1861,25.3,68,0.9,1130,15.4,30,0.4,633,8.6,5484,74.7,7345,100.0,6915,94.1,1629,22.2,5286,72.0,430,5.9,232,3.2,198,2.7
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",5231,100.0,5003,95.6,1218,23.3,2835,54.2,25,0.5,0,0.0,4,0.1,0,0.0,21,0.4,304,5.8,5,0.1,616,11.8,228,4.4,110,2.1,113,2.2,1,0.0,4,0.1,5231,100.0,1168,22.3,39,0.7,742,14.2,41,0.8,346,6.6,4063,77.7,5231,100.0,5003,95.6,1077,20.6,3926,75.1,228,4.4,91,1.7,137,2.6
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",5839,100.0,5649,96.7,1454,24.9,3172,54.3,38,0.7,8,0.1,0,0.0,0,0.0,30,0.5,412,7.1,0,0.0,573,9.8,190,3.3,70,1.2,100,1.7,10,0.2,10,0.2,5839,100.0,1070,18.3,56,1.0,659,11.3,30,0.5,325,5.6,4769,81.7,5839,100.0,5649,96.7,984,16.9,4665,79.9,190,3.3,86,1.5,104,1.8
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",7115,100.0,6875,96.6,3662,51.5,2063,29.0,15,0.2,7,0.1,0,0.0,0,0.0,8,0.1,443,6.2,3,0.0,689,9.7,240,3.4,78,1.1,151,2.1,5,0.1,6,0.1,7115,100.0,1307,18.4,45,0.6,775,10.9,13,0.2,474,6.7,5808,81.6,7115,100.0,6875,96.6,1225,17.2,5650,79.4,240,3.4,82,1.2,158,2.2
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3235,100.0,3085,95.4,1923,59.4,724,22.4,16,0.5,4,0.1,0,0.0,0,0.0,12,0.4,216,6.7,5,0.2,201,6.2,150,4.6,58,1.8,81,2.5,3,0.1,8,0.2,3235,100.0,503,15.5,36,1.1,318,9.8,12,0.4,137,4.2,2732,84.5,3235,100.0,3085,95.4,432,13.4,2653,82.0,150,4.6,71,2.2,79,2.4
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",4874,100.0,4730,97.0,2854,58.6,920,18.9,5,0.1,2,0.0,0,0.0,0,0.0,3,0.1,647,13.3,7,0.1,297,6.1,144,3.0,55,1.1,84,1.7,2,0.0,3,0.1,4874,100.0,586,12.0,19,0.4,363,7.4,12,0.2,192,3.9,4288,88.0,4874,100.0,4730,97.0,535,11.0,4195,86.1,144,3.0,51,1.0,93,1.9
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",3991,100.0,3875,97.1,1347,33.8,1428,35.8,20,0.5,1,0.0,0,0.0,0,0.0,19,0.5,629,15.8,7,0.2,444,11.1,116,2.9,54,1.4,53,1.3,4,0.1,5,0.1,3991,100.0,850,21.3,39,1.0,450,11.3,30,0.8,331,8.3,3141,78.7,3991,100.0,3875,97.1,790,19.8,3085,77.3,116,2.9,60,1.5,56,1.4
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",6755,100.0,6573,97.3,2960,43.8,1602,23.7,35,0.5,12,0.2,0,0.0,0,0.0,23,0.3,1416,21.0,19,0.3,541,8.0,182,2.7,61,0.9,112,1.7,9,0.1,0,0.0,6755,100.0,1065,15.8,76,1.1,509,7.5,32,0.5,448,6.6,5690,84.2,6755,100.0,6573,97.3,1015,15.0,5558,82.3,182,2.7,50,0.7,132,2.0
